"","def_zip","n","zip_char"
"1","00718",1,"""00718"""
"2","00959",1,"""00959"""
"3","00985",1,"""00985"""
"4","01040",1,"""01040"""
"5","01077",1,"""01077"""
"6","01201",1,"""01201"""
"7","01606",1,"""01606"""
"8","01810",1,"""01810"""
"9","01813",1,"""01813"""
"10","01850",1,"""01850"""
"11","01902",1,"""01902"""
"12","02121",1,"""02121"""
"13","02125",1,"""02125"""
"14","02126",1,"""02126"""
"15","02127",1,"""02127"""
"16","02145",1,"""02145"""
"17","02149",1,"""02149"""
"18","02151",1,"""02151"""
"19","02190",5,"""02190"""
"20","02351",1,"""02351"""
"21","02809",1,"""02809"""
"22","02904",1,"""02904"""
"23","03102",1,"""03102"""
"24","04073",1,"""04073"""
"25","04530",2,"""04530"""
"26","05301",1,"""05301"""
"27","06035",2,"""06035"""
"28","06053",1,"""06053"""
"29","06066",1,"""06066"""
"30","06067",1,"""06067"""
"31","06117",1,"""06117"""
"32","06890",1,"""06890"""
"33","07026",1,"""07026"""
"34","07065",1,"""07065"""
"35","07103",1,"""07103"""
"36","07106",1,"""07106"""
"37","07107",1,"""07107"""
"38","07111",1,"""07111"""
"39","07112",1,"""07112"""
"40","07501",1,"""07501"""
"41","07601",1,"""07601"""
"42","07627",1,"""07627"""
"43","07628",1,"""07628"""
"44","07726",3,"""07726"""
"45","07940",1,"""07940"""
"46","08010",3,"""08010"""
"47","08053",3,"""08053"""
"48","08077",1,"""08077"""
"49","08081",1,"""08081"""
"50","08088",1,"""08088"""
"51","08330",1,"""08330"""
"52","08332",1,"""08332"""
"53","08648",1,"""08648"""
"54","08722",2,"""08722"""
"55","08812",1,"""08812"""
"56","08861",2,"""08861"""
"57","08901",3,"""08901"""
"58","10002",1,"""10002"""
"59","10009",1,"""10009"""
"60","10010",2,"""10010"""
"61","10024",2,"""10024"""
"62","10029",1,"""10029"""
"63","10030",2,"""10030"""
"64","10031",1,"""10031"""
"65","10032",3,"""10032"""
"66","10033",2,"""10033"""
"67","10036",2,"""10036"""
"68","10039",1,"""10039"""
"69","10040",1,"""10040"""
"70","10044",1,"""10044"""
"71","10128",1,"""10128"""
"72","10451",1,"""10451"""
"73","10452",1,"""10452"""
"74","10453",3,"""10453"""
"75","10456",9,"""10456"""
"76","10458",2,"""10458"""
"77","10465",1,"""10465"""
"78","10466",1,"""10466"""
"79","10468",1,"""10468"""
"80","10470",1,"""10470"""
"81","10472",1,"""10472"""
"82","10473",1,"""10473"""
"83","10474",1,"""10474"""
"84","10510",1,"""10510"""
"85","10550",2,"""10550"""
"86","10583",1,"""10583"""
"87","10601",1,"""10601"""
"88","10801",1,"""10801"""
"89","10980",1,"""10980"""
"90","11015",1,"""11015"""
"91","11026",2,"""11026"""
"92","11053",1,"""11053"""
"93","11088",1,"""11088"""
"94","11095",1,"""11095"""
"95","11101",3,"""11101"""
"96","11103",1,"""11103"""
"97","11111",6,"""11111"""
"98","11201",2,"""11201"""
"99","11204",1,"""11204"""
"100","11206",2,"""11206"""
"101","11208",6,"""11208"""
"102","11210",1,"""11210"""
"103","11211",2,"""11211"""
"104","11212",4,"""11212"""
"105","11213",1,"""11213"""
"106","11214",1,"""11214"""
"107","11216",1,"""11216"""
"108","11220",2,"""11220"""
"109","11226",1,"""11226"""
"110","11228",6,"""11228"""
"111","11232",3,"""11232"""
"112","11238",1,"""11238"""
"113","11354",9,"""11354"""
"114","11355",21,"""11355"""
"115","11357",3,"""11357"""
"116","11358",2,"""11358"""
"117","11365",1,"""11365"""
"118","11367",2,"""11367"""
"119","11369",1,"""11369"""
"120","11372",1,"""11372"""
"121","11373",4,"""11373"""
"122","11375",1,"""11375"""
"123","11385",3,"""11385"""
"124","11388",1,"""11388"""
"125","11416",2,"""11416"""
"126","11419",1,"""11419"""
"127","11420",1,"""11420"""
"128","11432",1,"""11432"""
"129","11436",1,"""11436"""
"130","11697",1,"""11697"""
"131","11701",1,"""11701"""
"132","11711",1,"""11711"""
"133","11717",1,"""11717"""
"134","11722",1,"""11722"""
"135","11735",1,"""11735"""
"136","11756",1,"""11756"""
"137","11763",1,"""11763"""
"138","11766",1,"""11766"""
"139","12345",5,"""12345"""
"140","12550",2,"""12550"""
"141","13502",1,"""13502"""
"142","14043",1,"""14043"""
"143","14072",1,"""14072"""
"144","14075",1,"""14075"""
"145","14201",2,"""14201"""
"146","14209",1,"""14209"""
"147","14211",1,"""14211"""
"148","14212",1,"""14212"""
"149","14213",2,"""14213"""
"150","14615",2,"""14615"""
"151","14858",1,"""14858"""
"152","14867",1,"""14867"""
"153","15003",1,"""15003"""
"154","15022",1,"""15022"""
"155","15044",1,"""15044"""
"156","15065",1,"""15065"""
"157","15090",1,"""15090"""
"158","15108",1,"""15108"""
"159","15205",1,"""15205"""
"160","15207",1,"""15207"""
"161","15208",1,"""15208"""
"162","15212",1,"""15212"""
"163","15222",1,"""15222"""
"164","15227",1,"""15227"""
"165","15401",1,"""15401"""
"166","15403",1,"""15403"""
"167","15423",2,"""15423"""
"168","16341",1,"""16341"""
"169","16505",1,"""16505"""
"170","16601",1,"""16601"""
"171","16602",1,"""16602"""
"172","16635",2,"""16635"""
"173","16933",1,"""16933"""
"174","17014",1,"""17014"""
"175","17036",1,"""17036"""
"176","17509",1,"""17509"""
"177","17602",1,"""17602"""
"178","17701",1,"""17701"""
"179","17963",1,"""17963"""
"180","18062",1,"""18062"""
"181","18071",1,"""18071"""
"182","18102",1,"""18102"""
"183","18109",1,"""18109"""
"184","18201",1,"""18201"""
"185","18503",1,"""18503"""
"186","18826",2,"""18826"""
"187","18902",1,"""18902"""
"188","18980",1,"""18980"""
"189","19103",1,"""19103"""
"190","19115",1,"""19115"""
"191","19118",1,"""19118"""
"192","19119",1,"""19119"""
"193","19120",3,"""19120"""
"194","19129",2,"""19129"""
"195","19130",1,"""19130"""
"196","19131",2,"""19131"""
"197","19136",2,"""19136"""
"198","19140",2,"""19140"""
"199","19141",1,"""19141"""
"200","19145",1,"""19145"""
"201","19352",1,"""19352"""
"202","19403",1,"""19403"""
"203","19454",1,"""19454"""
"204","19504",1,"""19504"""
"205","19702",1,"""19702"""
"206","19805",1,"""19805"""
"207","19904",1,"""19904"""
"208","19933",3,"""19933"""
"209","19952",1,"""19952"""
"210","19966",1,"""19966"""
"211","20002",1,"""20002"""
"212","20011",2,"""20011"""
"213","20012",1,"""20012"""
"214","20018",1,"""20018"""
"215","20020",1,"""20020"""
"216","20024",1,"""20024"""
"217","20032",1,"""20032"""
"218","20111",1,"""20111"""
"219","20165",1,"""20165"""
"220","20176",1,"""20176"""
"221","20190",1,"""20190"""
"222","20601",1,"""20601"""
"223","20678",1,"""20678"""
"224","20706",1,"""20706"""
"225","20715",2,"""20715"""
"226","20724",2,"""20724"""
"227","20735",1,"""20735"""
"228","20737",1,"""20737"""
"229","20744",3,"""20744"""
"230","20745",1,"""20745"""
"231","20748",1,"""20748"""
"232","20774",1,"""20774"""
"233","20781",4,"""20781"""
"234","20782",1,"""20782"""
"235","20784",1,"""20784"""
"236","20785",1,"""20785"""
"237","20850",4,"""20850"""
"238","20866",1,"""20866"""
"239","20871",1,"""20871"""
"240","20874",2,"""20874"""
"241","20878",3,"""20878"""
"242","20879",3,"""20879"""
"243","20886",1,"""20886"""
"244","20904",1,"""20904"""
"245","20906",2,"""20906"""
"246","21002",1,"""21002"""
"247","21040",1,"""21040"""
"248","21060",3,"""21060"""
"249","21061",1,"""21061"""
"250","21133",3,"""21133"""
"251","21152",1,"""21152"""
"252","21205",2,"""21205"""
"253","21208",1,"""21208"""
"254","21215",1,"""21215"""
"255","21216",1,"""21216"""
"256","21221",2,"""21221"""
"257","21223",1,"""21223"""
"258","21224",2,"""21224"""
"259","21230",3,"""21230"""
"260","21234",6,"""21234"""
"261","21401",1,"""21401"""
"262","21740",2,"""21740"""
"263","21742",1,"""21742"""
"264","21860",1,"""21860"""
"265","22025",1,"""22025"""
"266","22079",1,"""22079"""
"267","22101",2,"""22101"""
"268","22191",2,"""22191"""
"269","22207",1,"""22207"""
"270","22309",2,"""22309"""
"271","22314",7,"""22314"""
"272","22482",1,"""22482"""
"273","22544",6,"""22544"""
"274","22554",1,"""22554"""
"275","22901",1,"""22901"""
"276","22911",1,"""22911"""
"277","23237",1,"""23237"""
"278","23305",1,"""23305"""
"279","23321",1,"""23321"""
"280","23462",1,"""23462"""
"281","23503",1,"""23503"""
"282","23504",1,"""23504"""
"283","23513",1,"""23513"""
"284","23518",1,"""23518"""
"285","23523",1,"""23523"""
"286","23605",1,"""23605"""
"287","23606",1,"""23606"""
"288","23666",1,"""23666"""
"289","23704",1,"""23704"""
"290","24017",1,"""24017"""
"291","24110",1,"""24110"""
"292","24210",1,"""24210"""
"293","24378",1,"""24378"""
"294","24501",4,"""24501"""
"295","24502",1,"""24502"""
"296","25015",1,"""25015"""
"297","25177",1,"""25177"""
"298","25309",1,"""25309"""
"299","25625",2,"""25625"""
"300","25813",1,"""25813"""
"301","26159",1,"""26159"""
"302","26601",7,"""26601"""
"303","27180",1,"""27180"""
"304","27260",1,"""27260"""
"305","27264",1,"""27264"""
"306","27265",2,"""27265"""
"307","27301",1,"""27301"""
"308","27302",1,"""27302"""
"309","27344",2,"""27344"""
"310","27360",1,"""27360"""
"311","27401",2,"""27401"""
"312","27405",1,"""27405"""
"313","27406",1,"""27406"""
"314","27410",1,"""27410"""
"315","27510",1,"""27510"""
"316","27520",2,"""27520"""
"317","27523",1,"""27523"""
"318","27527",1,"""27527"""
"319","27534",1,"""27534"""
"320","27536",1,"""27536"""
"321","27540",1,"""27540"""
"322","27610",3,"""27610"""
"323","27614",1,"""27614"""
"324","27615",2,"""27615"""
"325","27703",1,"""27703"""
"326","27704",1,"""27704"""
"327","27713",1,"""27713"""
"328","27808",1,"""27808"""
"329","27822",1,"""27822"""
"330","27851",2,"""27851"""
"331","27893",2,"""27893"""
"332","27924",1,"""27924"""
"333","28012",2,"""28012"""
"334","28025",1,"""28025"""
"335","28081",2,"""28081"""
"336","28104",1,"""28104"""
"337","28135",1,"""28135"""
"338","28166",1,"""28166"""
"339","28203",1,"""28203"""
"340","28205",1,"""28205"""
"341","28209",1,"""28209"""
"342","28210",1,"""28210"""
"343","28211",1,"""28211"""
"344","28213",1,"""28213"""
"345","28215",1,"""28215"""
"346","28216",1,"""28216"""
"347","28269",3,"""28269"""
"348","28273",3,"""28273"""
"349","28278",1,"""28278"""
"350","28311",1,"""28311"""
"351","28349",1,"""28349"""
"352","28376",1,"""28376"""
"353","28390",2,"""28390"""
"354","28411",2,"""28411"""
"355","28422",1,"""28422"""
"356","28433",1,"""28433"""
"357","28445",1,"""28445"""
"358","28453",1,"""28453"""
"359","28540",1,"""28540"""
"360","28546",2,"""28546"""
"361","28596",1,"""28596"""
"362","28616",1,"""28616"""
"363","28697",1,"""28697"""
"364","28714",3,"""28714"""
"365","28803",2,"""28803"""
"366","28806",1,"""28806"""
"367","28905",1,"""28905"""
"368","29073",4,"""29073"""
"369","29102",2,"""29102"""
"370","29111",1,"""29111"""
"371","29114",1,"""29114"""
"372","29115",1,"""29115"""
"373","29135",2,"""29135"""
"374","29180",1,"""29180"""
"375","29201",1,"""29201"""
"376","29204",1,"""29204"""
"377","29301",1,"""29301"""
"378","29302",1,"""29302"""
"379","29303",1,"""29303"""
"380","29306",1,"""29306"""
"381","29349",1,"""29349"""
"382","29353",1,"""29353"""
"383","29360",2,"""29360"""
"384","29406",1,"""29406"""
"385","29420",1,"""29420"""
"386","29455",1,"""29455"""
"387","29456",1,"""29456"""
"388","29505",1,"""29505"""
"389","29526",1,"""29526"""
"390","29532",1,"""29532"""
"391","29536",1,"""29536"""
"392","29582",1,"""29582"""
"393","29588",1,"""29588"""
"394","29601",1,"""29601"""
"395","29615",4,"""29615"""
"396","29617",1,"""29617"""
"397","29640",1,"""29640"""
"398","29902",1,"""29902"""
"399","29920",2,"""29920"""
"400","29929",1,"""29929"""
"401","30004",1,"""30004"""
"402","30007",1,"""30007"""
"403","30008",1,"""30008"""
"404","30009",1,"""30009"""
"405","30013",2,"""30013"""
"406","30014",1,"""30014"""
"407","30021",1,"""30021"""
"408","30022",1,"""30022"""
"409","30024",1,"""30024"""
"410","30032",1,"""30032"""
"411","30034",6,"""30034"""
"412","30038",5,"""30038"""
"413","30039",1,"""30039"""
"414","30040",2,"""30040"""
"415","30043",4,"""30043"""
"416","30044",2,"""30044"""
"417","30045",1,"""30045"""
"418","30047",3,"""30047"""
"419","30052",6,"""30052"""
"420","30058",2,"""30058"""
"421","30062",2,"""30062"""
"422","30064",3,"""30064"""
"423","30067",1,"""30067"""
"424","30071",1,"""30071"""
"425","30076",2,"""30076"""
"426","30080",4,"""30080"""
"427","30083",1,"""30083"""
"428","30087",2,"""30087"""
"429","30088",1,"""30088"""
"430","30092",2,"""30092"""
"431","30093",2,"""30093"""
"432","30094",1,"""30094"""
"433","30096",1,"""30096"""
"434","30101",1,"""30101"""
"435","30122",2,"""30122"""
"436","30127",2,"""30127"""
"437","30128",1,"""30128"""
"438","30134",4,"""30134"""
"439","30135",5,"""30135"""
"440","30143",2,"""30143"""
"441","30145",1,"""30145"""
"442","30152",3,"""30152"""
"443","30153",2,"""30153"""
"444","30168",1,"""30168"""
"445","30188",2,"""30188"""
"446","30189",1,"""30189"""
"447","30214",1,"""30214"""
"448","30223",1,"""30223"""
"449","30228",2,"""30228"""
"450","30233",1,"""30233"""
"451","30236",2,"""30236"""
"452","30238",3,"""30238"""
"453","30241",1,"""30241"""
"454","30253",4,"""30253"""
"455","30274",1,"""30274"""
"456","30290",1,"""30290"""
"457","30291",2,"""30291"""
"458","30308",1,"""30308"""
"459","30311",2,"""30311"""
"460","30312",5,"""30312"""
"461","30314",1,"""30314"""
"462","30315",4,"""30315"""
"463","30316",2,"""30316"""
"464","30317",1,"""30317"""
"465","30318",2,"""30318"""
"466","30319",1,"""30319"""
"467","30324",2,"""30324"""
"468","30326",1,"""30326"""
"469","30328",9,"""30328"""
"470","30329",1,"""30329"""
"471","30331",2,"""30331"""
"472","30337",1,"""30337"""
"473","30338",1,"""30338"""
"474","30339",1,"""30339"""
"475","30340",1,"""30340"""
"476","30344",1,"""30344"""
"477","30349",1,"""30349"""
"478","30360",1,"""30360"""
"479","30426",1,"""30426"""
"480","30436",1,"""30436"""
"481","30504",1,"""30504"""
"482","30512",1,"""30512"""
"483","30518",1,"""30518"""
"484","30519",2,"""30519"""
"485","30546",1,"""30546"""
"486","30548",2,"""30548"""
"487","30622",1,"""30622"""
"488","30629",1,"""30629"""
"489","30701",2,"""30701"""
"490","30707",1,"""30707"""
"491","30788",1,"""30788"""
"492","30813",1,"""30813"""
"493","30814",2,"""30814"""
"494","30824",3,"""30824"""
"495","30906",1,"""30906"""
"496","31030",1,"""31030"""
"497","31087",1,"""31087"""
"498","31204",1,"""31204"""
"499","31208",1,"""31208"""
"500","31211",2,"""31211"""
"501","31313",1,"""31313"""
"502","31406",1,"""31406"""
"503","31601",3,"""31601"""
"504","31602",3,"""31602"""
"505","31635",1,"""31635"""
"506","31903",1,"""31903"""
"507","31905",1,"""31905"""
"508","31907",1,"""31907"""
"509","31968",5,"""31968"""
"510","32010",1,"""32010"""
"511","32063",2,"""32063"""
"512","32065",1,"""32065"""
"513","32080",1,"""32080"""
"514","32086",1,"""32086"""
"515","32118",2,"""32118"""
"516","32159",1,"""32159"""
"517","32164",1,"""32164"""
"518","32168",1,"""32168"""
"519","32204",2,"""32204"""
"520","32205",1,"""32205"""
"521","32206",1,"""32206"""
"522","32207",1,"""32207"""
"523","32208",1,"""32208"""
"524","32209",2,"""32209"""
"525","32210",1,"""32210"""
"526","32211",2,"""32211"""
"527","32218",1,"""32218"""
"528","32225",1,"""32225"""
"529","32233",2,"""32233"""
"530","32250",1,"""32250"""
"531","32257",1,"""32257"""
"532","32259",2,"""32259"""
"533","32277",3,"""32277"""
"534","32304",1,"""32304"""
"535","32305",1,"""32305"""
"536","32347",1,"""32347"""
"537","32404",3,"""32404"""
"538","32405",1,"""32405"""
"539","32408",2,"""32408"""
"540","32428",1,"""32428"""
"541","32433",1,"""32433"""
"542","32501",1,"""32501"""
"543","32504",1,"""32504"""
"544","32514",2,"""32514"""
"545","32526",2,"""32526"""
"546","32533",1,"""32533"""
"547","32534",1,"""32534"""
"548","32536",4,"""32536"""
"549","32541",1,"""32541"""
"550","32547",1,"""32547"""
"551","32550",1,"""32550"""
"552","32566",6,"""32566"""
"553","32571",1,"""32571"""
"554","32578",1,"""32578"""
"555","32621",1,"""32621"""
"556","32640",1,"""32640"""
"557","32653",2,"""32653"""
"558","32703",2,"""32703"""
"559","32708",1,"""32708"""
"560","32724",1,"""32724"""
"561","32738",1,"""32738"""
"562","32746",1,"""32746"""
"563","32771",1,"""32771"""
"564","32778",1,"""32778"""
"565","32792",3,"""32792"""
"566","32804",2,"""32804"""
"567","32805",2,"""32805"""
"568","32808",1,"""32808"""
"569","32809",1,"""32809"""
"570","32810",2,"""32810"""
"571","32811",1,"""32811"""
"572","32817",4,"""32817"""
"573","32818",1,"""32818"""
"574","32819",1,"""32819"""
"575","32821",1,"""32821"""
"576","32822",2,"""32822"""
"577","32824",1,"""32824"""
"578","32825",1,"""32825"""
"579","32839",1,"""32839"""
"580","32926",1,"""32926"""
"581","32935",2,"""32935"""
"582","32953",2,"""32953"""
"583","32958",1,"""32958"""
"584","32963",2,"""32963"""
"585","33004",1,"""33004"""
"586","33010",7,"""33010"""
"587","33012",2,"""33012"""
"588","33014",2,"""33014"""
"589","33018",1,"""33018"""
"590","33020",3,"""33020"""
"591","33021",3,"""33021"""
"592","33023",4,"""33023"""
"593","33024",1,"""33024"""
"594","33025",1,"""33025"""
"595","33027",3,"""33027"""
"596","33029",1,"""33029"""
"597","33032",3,"""33032"""
"598","33034",1,"""33034"""
"599","33055",2,"""33055"""
"600","33063",2,"""33063"""
"601","33065",2,"""33065"""
"602","33076",1,"""33076"""
"603","33098",5,"""33098"""
"604","33125",2,"""33125"""
"605","33126",3,"""33126"""
"606","33127",1,"""33127"""
"607","33128",2,"""33128"""
"608","33130",1,"""33130"""
"609","33131",2,"""33131"""
"610","33132",1,"""33132"""
"611","33133",3,"""33133"""
"612","33135",2,"""33135"""
"613","33140",2,"""33140"""
"614","33141",1,"""33141"""
"615","33142",3,"""33142"""
"616","33144",1,"""33144"""
"617","33147",1,"""33147"""
"618","33150",1,"""33150"""
"619","33161",1,"""33161"""
"620","33162",3,"""33162"""
"621","33165",2,"""33165"""
"622","33167",3,"""33167"""
"623","33168",2,"""33168"""
"624","33169",1,"""33169"""
"625","33172",3,"""33172"""
"626","33173",1,"""33173"""
"627","33175",1,"""33175"""
"628","33177",3,"""33177"""
"629","33181",2,"""33181"""
"630","33186",3,"""33186"""
"631","33187",1,"""33187"""
"632","33189",3,"""33189"""
"633","33196",2,"""33196"""
"634","33216",1,"""33216"""
"635","33225",1,"""33225"""
"636","33262",1,"""33262"""
"637","33301",1,"""33301"""
"638","33304",2,"""33304"""
"639","33308",1,"""33308"""
"640","33309",1,"""33309"""
"641","33311",1,"""33311"""
"642","33312",1,"""33312"""
"643","33313",2,"""33313"""
"644","33314",2,"""33314"""
"645","33317",2,"""33317"""
"646","33322",1,"""33322"""
"647","33324",4,"""33324"""
"648","33325",1,"""33325"""
"649","33333",1,"""33333"""
"650","33343",1,"""33343"""
"651","33351",4,"""33351"""
"652","33401",1,"""33401"""
"653","33406",2,"""33406"""
"654","33410",1,"""33410"""
"655","33411",1,"""33411"""
"656","33414",1,"""33414"""
"657","33415",1,"""33415"""
"658","33417",1,"""33417"""
"659","33444",1,"""33444"""
"660","33461",1,"""33461"""
"661","33462",1,"""33462"""
"662","33463",1,"""33463"""
"663","33484",1,"""33484"""
"664","33511",1,"""33511"""
"665","33563",1,"""33563"""
"666","33565",1,"""33565"""
"667","33569",1,"""33569"""
"668","33570",2,"""33570"""
"669","33584",1,"""33584"""
"670","33596",1,"""33596"""
"671","33604",1,"""33604"""
"672","33610",1,"""33610"""
"673","33612",2,"""33612"""
"674","33613",1,"""33613"""
"675","33614",7,"""33614"""
"676","33615",1,"""33615"""
"677","33616",1,"""33616"""
"678","33619",2,"""33619"""
"679","33635",1,"""33635"""
"680","33710",1,"""33710"""
"681","33759",1,"""33759"""
"682","33772",1,"""33772"""
"683","33782",1,"""33782"""
"684","33786",1,"""33786"""
"685","33801",1,"""33801"""
"686","33805",1,"""33805"""
"687","33810",2,"""33810"""
"688","33811",1,"""33811"""
"689","33837",1,"""33837"""
"690","33848",1,"""33848"""
"691","33852",1,"""33852"""
"692","33881",1,"""33881"""
"693","33890",1,"""33890"""
"694","33897",1,"""33897"""
"695","33914",1,"""33914"""
"696","33935",3,"""33935"""
"697","33952",2,"""33952"""
"698","33953",1,"""33953"""
"699","34105",1,"""34105"""
"700","34114",1,"""34114"""
"701","34117",2,"""34117"""
"702","34210",1,"""34210"""
"703","34221",1,"""34221"""
"704","34234",1,"""34234"""
"705","34256",1,"""34256"""
"706","34287",1,"""34287"""
"707","34291",1,"""34291"""
"708","34409",1,"""34409"""
"709","34442",2,"""34442"""
"710","34602",1,"""34602"""
"711","34607",1,"""34607"""
"712","34638",1,"""34638"""
"713","34652",2,"""34652"""
"714","34689",1,"""34689"""
"715","34698",1,"""34698"""
"716","34713",1,"""34713"""
"717","34743",1,"""34743"""
"718","34744",1,"""34744"""
"719","34746",1,"""34746"""
"720","34758",1,"""34758"""
"721","34759",1,"""34759"""
"722","34769",1,"""34769"""
"723","34947",1,"""34947"""
"724","34972",4,"""34972"""
"725","34984",7,"""34984"""
"726","35020",1,"""35020"""
"727","35043",1,"""35043"""
"728","35045",1,"""35045"""
"729","35054",1,"""35054"""
"730","35080",1,"""35080"""
"731","35120",1,"""35120"""
"732","35208",1,"""35208"""
"733","35211",1,"""35211"""
"734","35215",3,"""35215"""
"735","35404",7,"""35404"""
"736","35405",1,"""35405"""
"737","35441",1,"""35441"""
"738","35443",1,"""35443"""
"739","35453",1,"""35453"""
"740","35470",3,"""35470"""
"741","35501",1,"""35501"""
"742","35593",1,"""35593"""
"743","35640",1,"""35640"""
"744","35674",2,"""35674"""
"745","35748",2,"""35748"""
"746","35760",1,"""35760"""
"747","35763",1,"""35763"""
"748","35768",1,"""35768"""
"749","35771",1,"""35771"""
"750","35775",1,"""35775"""
"751","35803",2,"""35803"""
"752","35805",1,"""35805"""
"753","35806",1,"""35806"""
"754","35824",1,"""35824"""
"755","35903",1,"""35903"""
"756","35950",1,"""35950"""
"757","35976",1,"""35976"""
"758","35980",1,"""35980"""
"759","36020",2,"""36020"""
"760","36037",1,"""36037"""
"761","36066",1,"""36066"""
"762","36079",2,"""36079"""
"763","36089",2,"""36089"""
"764","36106",1,"""36106"""
"765","36117",2,"""36117"""
"766","36203",1,"""36203"""
"767","36250",1,"""36250"""
"768","36265",3,"""36265"""
"769","36301",2,"""36301"""
"770","36459",2,"""36459"""
"771","36518",1,"""36518"""
"772","36525",1,"""36525"""
"773","36526",1,"""36526"""
"774","36532",2,"""36532"""
"775","36544",1,"""36544"""
"776","36556",1,"""36556"""
"777","36575",1,"""36575"""
"778","36582",2,"""36582"""
"779","36585",1,"""36585"""
"780","36603",1,"""36603"""
"781","36604",1,"""36604"""
"782","36605",5,"""36605"""
"783","36607",1,"""36607"""
"784","36608",3,"""36608"""
"785","36610",5,"""36610"""
"786","36617",5,"""36617"""
"787","36695",5,"""36695"""
"788","36701",1,"""36701"""
"789","36703",1,"""36703"""
"790","36721",1,"""36721"""
"791","36749",2,"""36749"""
"792","36750",2,"""36750"""
"793","36768",1,"""36768"""
"794","36784",2,"""36784"""
"795","36854",1,"""36854"""
"796","36863",1,"""36863"""
"797","36870",1,"""36870"""
"798","37013",3,"""37013"""
"799","37017",1,"""37017"""
"800","37040",1,"""37040"""
"801","37042",2,"""37042"""
"802","37047",1,"""37047"""
"803","37066",4,"""37066"""
"804","37075",1,"""37075"""
"805","37076",2,"""37076"""
"806","37087",1,"""37087"""
"807","37142",1,"""37142"""
"808","37167",3,"""37167"""
"809","37206",3,"""37206"""
"810","37207",1,"""37207"""
"811","37209",2,"""37209"""
"812","37211",1,"""37211"""
"813","37214",1,"""37214"""
"814","37217",2,"""37217"""
"815","37221",1,"""37221"""
"816","37312",1,"""37312"""
"817","37330",1,"""37330"""
"818","37343",1,"""37343"""
"819","37347",1,"""37347"""
"820","37370",1,"""37370"""
"821","37405",2,"""37405"""
"822","37601",4,"""37601"""
"823","37604",1,"""37604"""
"824","37660",1,"""37660"""
"825","37688",1,"""37688"""
"826","37801",1,"""37801"""
"827","37803",1,"""37803"""
"828","37849",2,"""37849"""
"829","37874",1,"""37874"""
"830","37917",1,"""37917"""
"831","37932",1,"""37932"""
"832","37981",1,"""37981"""
"833","38014",1,"""38014"""
"834","38016",2,"""38016"""
"835","38018",5,"""38018"""
"836","38058",2,"""38058"""
"837","38079",2,"""38079"""
"838","38080",1,"""38080"""
"839","38104",1,"""38104"""
"840","38107",2,"""38107"""
"841","38108",2,"""38108"""
"842","38109",4,"""38109"""
"843","38112",4,"""38112"""
"844","38114",4,"""38114"""
"845","38115",8,"""38115"""
"846","38116",9,"""38116"""
"847","38117",1,"""38117"""
"848","38118",2,"""38118"""
"849","38119",2,"""38119"""
"850","38125",2,"""38125"""
"851","38127",9,"""38127"""
"852","38128",4,"""38128"""
"853","38134",2,"""38134"""
"854","38141",3,"""38141"""
"855","38237",1,"""38237"""
"856","38242",1,"""38242"""
"857","38252",1,"""38252"""
"858","38305",1,"""38305"""
"859","38313",1,"""38313"""
"860","38320",1,"""38320"""
"861","38372",1,"""38372"""
"862","38374",1,"""38374"""
"863","38462",1,"""38462"""
"864","38501",1,"""38501"""
"865","38558",1,"""38558"""
"866","38572",7,"""38572"""
"867","38577",1,"""38577"""
"868","38606",1,"""38606"""
"869","38620",1,"""38620"""
"870","38632",1,"""38632"""
"871","38635",1,"""38635"""
"872","38637",2,"""38637"""
"873","38654",4,"""38654"""
"874","38671",2,"""38671"""
"875","38701",2,"""38701"""
"876","38707",1,"""38707"""
"877","38732",1,"""38732"""
"878","38751",1,"""38751"""
"879","38762",1,"""38762"""
"880","38771",1,"""38771"""
"881","38781",1,"""38781"""
"882","38863",1,"""38863"""
"883","38948",7,"""38948"""
"884","39038",1,"""39038"""
"885","39042",3,"""39042"""
"886","39046",2,"""39046"""
"887","39047",1,"""39047"""
"888","39056",2,"""39056"""
"889","39060",2,"""39060"""
"890","39069",1,"""39069"""
"891","39071",1,"""39071"""
"892","39088",2,"""39088"""
"893","39114",1,"""39114"""
"894","39117",1,"""39117"""
"895","39120",6,"""39120"""
"896","39150",3,"""39150"""
"897","39154",1,"""39154"""
"898","39157",1,"""39157"""
"899","39159",1,"""39159"""
"900","39170",1,"""39170"""
"901","39176",1,"""39176"""
"902","39180",6,"""39180"""
"903","39183",1,"""39183"""
"904","39190",1,"""39190"""
"905","39191",2,"""39191"""
"906","39201",1,"""39201"""
"907","39202",1,"""39202"""
"908","39204",2,"""39204"""
"909","39206",8,"""39206"""
"910","39208",1,"""39208"""
"911","39209",1,"""39209"""
"912","39211",2,"""39211"""
"913","39212",1,"""39212"""
"914","39213",5,"""39213"""
"915","39272",2,"""39272"""
"916","39301",1,"""39301"""
"917","39307",2,"""39307"""
"918","39327",1,"""39327"""
"919","39328",1,"""39328"""
"920","39339",1,"""39339"""
"921","39341",1,"""39341"""
"922","39345",1,"""39345"""
"923","39350",4,"""39350"""
"924","39365",1,"""39365"""
"925","39367",1,"""39367"""
"926","39402",3,"""39402"""
"927","39407",1,"""39407"""
"928","39426",1,"""39426"""
"929","39428",1,"""39428"""
"930","39429",2,"""39429"""
"931","39437",1,"""39437"""
"932","39443",1,"""39443"""
